idurl,url,dia,mes,ano
3244,www.infomoney.com.br/mercados/acao-da-petrobras-cai-3-apos-derrocada-do-petroleo-na-vespera-azul-recua-6-e-apenas-suzano-sobe-no-ibovespa/,12,jun,2020
3258,www.infomoney.com.br/mercados/indice-de-adrs-brazil-titans-cai-87-nos-eua-e-sinaliza-volta-de-feriado-tumultuada-na-b3/,11,jun,2020
3259,www.infomoney.com.br/mercados/br-distribuidora-volume-de-venda-de-diesel-esta-sendo-retomado/,11,jun,2020
3263,www.infomoney.com.br/mercados/indice-de-adrs-brazil-titans-20-abre-em-queda-de-mais-de-6-nos-eua/,11,jun,2020
3294,www.infomoney.com.br/mercados/acao-da-petrobras-cai-mais-de-1-seguindo-petroleo-braskem-sobe-com-novo-acordo-com-petroleira/,10,jun,2020
3304,www.infomoney.com.br/mercados/demanda-por-voos-da-azul-sobe-516-santander-brasil-nega-planos-para-demitir-20-dos-funcionarios-e-mais-noticias/,10,jun,2020
3333,www.infomoney.com.br/mercados/acoes-de-azul-e-gol-chegam-a-ter-forte-queda-mas-amenizam-frigorificos-sobem-com-recomendacoes-e-petrobras-cai-3/,9,jun,2020
3341,www.infomoney.com.br/mercados/csn-renegocia-dividas-de-r-300-mi-com-a-caixa-via-varejo-aprova-raphael-klein-como-presidente-do-conselho-e-mais/,9,jun,2020
3351,www.infomoney.com.br/mercados/furto-de-combustiveis-em-dutos-caiu-31-em-um-ano-diz-petrobras/,8,jun,2020
3352,www.infomoney.com.br/mercados/ibovespa-sobe-32-e-tem-a-setima-alta-consecutiva-com-otimismo-global-dolar-cai-para-minima-em-3-meses/,8,jun,2020
3355,www.infomoney.com.br/onde-investir/os-melhores-fundos-de-acoes-e-multimercados-em-maio-e-em-12-meses/,8,jun,2020
3362,www.infomoney.com.br/mercados/petrobras-confirma-alta-de-10-no-preco-da-gasolina-diesel-fica-inalterado/,8,jun,2020
3371,www.infomoney.com.br/mercados/acoes-de-azul-e-gol-saltam-ate-14-com-otimismo-sobre-reabertura-dos-paises-vale-avanca-com-alta-do-minerio-compensando-operacao-fechada/,8,jun,2020
3373,www.infomoney.com.br/mercados/ibovespa-estende-ganhos-da-semana-passada-com-otimismo-pela-recuperacao-economica-global-dolar-cai-a-r-497/,8,jun,2020
3383,www.infomoney.com.br/mercados/ibovespa-futuro-sobe-com-continuidade-do-otimismo-pela-recuperacao-economica-global-dolar-cai-a-r-493/,8,jun,2020
3388,www.infomoney.com.br/mercados/justica-interdita-minas-da-vale-em-itabira-petrobras-bate-recorde-de-exportacao-de-oleo-combustivel-e-mais-noticias/,8,jun,2020
3391,www.infomoney.com.br/mercados/os-5-assuntos-que-vao-movimentar-o-mercado-nesta-segunda-feira-080620/,8,jun,2020
3406,www.infomoney.com.br/onde-investir/luiz-alves-investidor-deve-esperar-alguma-realizacao-mas-bolsa-ainda-esta-ridiculamente-barata/,6,jun,2020
3410,www.infomoney.com.br/mercados/petrobras-exporta-111-milhao-de-toneladas-de-oleo-combustivel-e-bate-novo-recorde/,5,jun,2020
3430,www.infomoney.com.br/mercados/acao-da-yduqs-salta-ate-14-com-aquisicao-azul-gol-e-cvc-disparam-e-bancos-sobem-ate-8/,5,jun,2020
3438,www.infomoney.com.br/mercados/centauro-capta-r-900-mi-em-oferta-de-acoes-dona-da-le-lis-blanc-firma-acordo-para-recuperacao-extrajudicial-e-mais/,5,jun,2020
3452,www.infomoney.com.br/mercados/com-vinda-de-navios-tanque-petrobras-eleva-capacidade-de-escoamento-do-pre-sal/,4,jun,2020
3458,www.infomoney.com.br/mercados/home-office-pos-coronavirus-pode-reduzir-consumo-de-combustiveis-qual-o-impacto-para-a-petrobras/,4,jun,2020
3468,www.infomoney.com.br/mercados/acao-do-irb-tem-nova-alta-apos-salto-de-25-da-vespera-petrobras-cai-seguindo-petroleo-e-via-varejo-sobe-3/,4,jun,2020
3475,www.infomoney.com.br/mercados/via-varejo-aprova-oferta-de-acoes-que-pode-captar-ate-r-4-bi-petrobras-reajusta-preco-do-gas-e-mais-noticias/,4,jun,2020
3481,www.infomoney.com.br/onde-investir/marcio-appel-comprado-em-bolsa-com-petrobras-e-vale-gestor-ve-risco-inflacionario-no-horizonte/,3,jun,2020
3500,www.infomoney.com.br/mercados/os-estrategistas-que-estao-otimistas-com-uma-das-ainda-piores-bolsas-do-mundo-em-2020-a-brasileira/,3,jun,2020
3507,www.infomoney.com.br/mercados/acoes-de-cvc-gol-e-azul-tem-novo-salto-com-otimismo-sobre-reabertura-bancos-avancam-ate-6-e-braskem-tem-leve-baixa/,3,jun,2020
3535,www.infomoney.com.br/mercados/ibovespa-sobe-27-e-volta-a-niveis-pre-quarentena-com-alivio-politico-e-reabertura-economica-dolar-cai-3-e-vai-a-r-521/,2,jun,2020
3544,https://www.infomoney.com.br/stock-pickers/longo-prazo-no-brasil-esta-estranho-mas-temos-uma-grande-oportunidade-a-frente-diz-estrategista-da-safari/,2,jun,2020
3548,www.infomoney.com.br/onde-investir/as-acoes-preferidas-dos-analistas-para-comprar-em-junho/,2,jun,2020
3552,www.infomoney.com.br/mercados/acao-da-cvc-chega-a-saltar-mais-de-10-ultrapar-sobe-forte-enquanto-papeis-de-shoppings-caem-com-recomendacoes/,2,jun,2020
3554,www.infomoney.com.br/mercados/ibovespa-sobe-com-reabertura-e-alta-do-petroleo-dolar-cai-em-meio-a-atuacao-do-bc-e-alivio-politico/,2,jun,2020
3559,www.infomoney.com.br/mercados/ibovespa-futuro-sobe-com-petroleo-e-perspectivas-de-reabertura-das-economias-dolar-cai-a-r-533/,2,jun,2020
3562,www.infomoney.com.br/mercados/ceo-diz-que-petrobras-tem-liquidez-suficiente-para-petroleo-a-us-20-recomendacoes-e-mais-destaques/,2,jun,2020
3563,www.infomoney.com.br/mercados/os-5-assuntos-que-vao-movimentar-o-mercado-nesta-terca-feira-020620/,2,jun,2020
3573,www.infomoney.com.br/mercados/ibovespa-sobe-forte-puxado-por-bancos-e-ganha-impulso-de-wall-street-na-reta-final-dolar-avanca-a-r-538/,1,jun,2020
3593,www.infomoney.com.br/mercados/acoes-de-embraer-gol-e-azul-sobem-forte-bancos-buscam-alta-apos-fala-de-maia-e-b2w-cai/,1,jun,2020
3597,www.infomoney.com.br/mercados/ibovespa-tem-leve-queda-seguindo-incerteza-global-com-manifestacoes-e-tensao-entre-eua-e-china-dolar-sobe-a-r-537/,1,jun,2020
3602,www.infomoney.com.br/mercados/ibovespa-futuro-tem-leve-queda-em-meio-a-aumento-da-tensao-politica-no-mundo-dolar-opera-estavel/,1,jun,2020
3604,www.infomoney.com.br/mercados/embraer-tem-prejuizo-de-r-128-bi-e-latam-tem-resultado-negativo-de-us-21-bi-b2w-e-magalu-rebaixadas-por-bbi-e-mais/,1,jun,2020
3606,www.infomoney.com.br/mercados/os-5-assuntos-que-vao-movimentar-o-mercado-nesta-segunda-feira-010620/,1,jun,2020
3630,www.infomoney.com.br/mercados/petrobras-recuperacao-do-petroleo-pode-reacender-o-risco-politico-para-a-estatal/,29,maio,202
3648,www.infomoney.com.br/mercados/acoes-de-vale-e-csn-sobem-forte-com-minerio-a-us-100-hering-marisa-e-mrv-caem-apos-balancos/,29,maio,202
3658,www.infomoney.com.br/mercados/lucro-da-mrv-cai-45-prejuizo-da-marisa-dispara-e-hering-lucra-89-menos-jbs-e-mais-destaques-no-radar/,29,maio,202
3660,www.infomoney.com.br/politica/bolsonaro-estamos-buscando-privatizar-muita-coisa-mas-nao-e-facil/,29,maio,202
3671,www.infomoney.com.br/mercados/ibovespa-fecha-em-queda-de-113-com-aumento-das-tensoes-entre-eua-e-china-dolar-tem-primeira-alta-em-7-pregoes/,28,maio,202
3694,www.infomoney.com.br/mercados/acoes-de-bancos-e-petrobras-tem-queda-ca-sobe-apos-resultado-e-via-varejo-avanca-4/,28,maio,202
3695,www.infomoney.com.br/mercados/ibovespa-tem-leve-queda-apos-sequencia-de-altas-e-com-investidores-monitorando-cenario-politico-dolar-sobe-a-r-532/,28,maio,202
3701,www.infomoney.com.br/mercados/ibovespa-futuro-cai-com-correcao-apesar-de-bom-humor-no-mercado-internacional-dolar-futuro-sobe-a-r-531/,28,maio,202
3704,www.infomoney.com.br/mercados/irb-propoe-ex-ministra-do-stf-para-conselho-e-mudancas-em-estatuto-prejuizo-de-r-55-mi-da-ca-e-mais-resultados/,28,maio,202
3706,www.infomoney.com.br/mercados/petrobras-confirma-emissao-de-titulos-no-exterior-no-valor-total-de-us-325-bi/,28,maio,202
3709,www.infomoney.com.br/mercados/os-5-assuntos-que-vao-movimentar-o-mercado-nesta-quinta-feira-280520/,28,maio,202
3724,www.infomoney.com.br/mercados/esperanca-por-privatizacao-faz-acoes-de-copasa-e-banco-do-brasil-dispararem-mas-qual-a-chance-disso-acontecer/,27,maio,202
3740,www.infomoney.com.br/mercados/acao-da-copasa-salta-ate-14-e-entra-em-leilao-com-estudos-para-privatizacao-marfrig-avanca-5-com-joint-venture/,27,maio,202
3751,www.infomoney.com.br/mercados/governo-de-minas-da-um-passo-para-privatizar-copasa-balanco-do-iguatemi-e-mais-noticias/,27,maio,202
3758,www.infomoney.com.br/mercados/ceo-da-petrorio-comenta-resultados-do-1o-trimestre-e-fala-sobre-futuro-da-companhia/,26,maio,202
3768,www.infomoney.com.br/mercados/petrobras-anuncia-alta-de-5-no-preco-da-gasolina-e-de-7-no-diesel-na-refinaria/,26,maio,202
3784,www.infomoney.com.br/mercados/acao-do-magazine-luiza-chega-a-saltar-mais-de-7-apos-resultado-ccr-e-ecorodovias-disparam-com-recomendacao/,26,maio,202
3819,www.infomoney.com.br/mercados/acoes-de-petrobras-e-bancos-sobem-forte-em-dia-de-animo-no-mercado-exportadoras-tem-pior-desempenho/,25,maio,202
3832,www.infomoney.com.br/mercados/csn-conclui-negociacao-de-vencimento-de-divida-de-r-14-bi-com-bb-dados-de-trafego-da-ccr-e-mais-noticias/,25,maio,202
3882,www.infomoney.com.br/mercados/acoes-de-renner-guararapes-e-cogna-caem-ate-8-apos-resultados-fracos-petrobras-tem-forte-baixa-com-petroleo-interrompendo-rali/,22,maio,202
3910,https://www.infomoney.com.br/stock-pickers/petrobras-versus-vale-e-aquela-velha-ameaca-sobre-b3/,21,maio,202
3913,www.infomoney.com.br/mercados/ibovespa-sobe-21-com-alinhamento-do-governo-para-barrar-reajuste-de-servidores-dolar-cai-a-r-558/,21,maio,202
3923,www.infomoney.com.br/onde-investir/as-apostas-de-gestores-de-fundos-de-previdencia-na-crise-confira-os-melhores/,21,maio,202
3933,www.infomoney.com.br/mercados/acao-da-cyrela-salta-mais-de-7-com-recomendacao-e-exportadoras-caem-com-dolar-petrobras-e-bancos-sobem/,21,maio,202
3938,www.infomoney.com.br/mercados/ibovespa-sobe-em-meio-a-dados-economicos-e-ignora-tensao-entre-eua-e-china-dolar-recua-a-r-563-com-fala-de-campos-neto/,21,maio,202
4034,www.infomoney.com.br/-/gigantes-do-petroleo-enfrentam-o-desafio-da-adaptacao-a-economia-verde/,1,set,2020
4041,www.infomoney.com.br/-/camara-poe-em-votacao-novo-marco-para-setor-de-gas/,1,set,2020
4044,www.infomoney.com.br/-/setor-publico-tem-deficit-primario-de-r-81071-bilhoes-em-julho-revela-bc/,31,ago,2020
4147,www.infomoney.com.br/-/bndes-registra-prejuizo-contabil-de-r-582-milhoes-no-2o-trimestre/,14,ago,2020
4222,www.infomoney.com.br/-/gasolina-tera-alta-de-qualidade-obrigatoria-a-partir-desta-segunda-confira-o-que-muda/,3,ago,2020
4228,www.infomoney.com.br/-/setor-publico-tem-em-junho-deficit-primario-de-r-188682-bi-o-maior-da-serie/,31,jul,2020
4263,www.infomoney.com.br/-/banco-do-brics-investe-em-sustentabilidade/,24,jul,2020
4340,www.infomoney.com.br/-/aumento-de-tributos-nao-pode-ser-tabu-diz-economista-chefe-do-itau/,9,jul,2020
4397,www.infomoney.com.br/-/setor-publico-tem-em-maio-o-maior-rombo-fiscal-da-serie-historica-diz-bc/,30,jun,2020
4765,www.infomoney.com.br/colunistas/convidados/teto-de-gastos-e-impostos-as-escolhas-dificeis-mas-inevitaveis-que-teremos-de-fazer/,12,maio,202
4799,www.infomoney.com.br/mercados/ata-do-copom-resultados-previa-do-pib-e-tensao-eua-china-o-que-acompanhar-na-proxima-semana/,8,maio,2020
4864,www.infomoney.com.br/-/fecombustiveis-critica-alta-da-gasolina-e-sugere-zerar-pis-confins-do-etanol/,4,maio,2020
4951,www.infomoney.com.br/mercados/tensao-politica-fomc-pib-dos-eua-e-resultados-o-que-acompanhar-na-proxima-semana/,24,abr,2020
4988,www.infomoney.com.br/mercados/os-fatores-tecnicos-que-fizeram-o-petroleo-wti-de-maio-desabar-300-e-o-que-esperar-a-partir-de-agora/,21,abr,2020
5000,www.infomoney.com.br/-/gasolina-fica-8-mais-barata-nas-refinarias-a-partir-desta-terca-feira-diesel-cai-4/,20,abr,2020
5019,www.infomoney.com.br/mercados/nao-havera-demissao-em-massa-diz-presidente-da-petrobras/,17,abr,2020
5021,www.infomoney.com.br/mercados/corte-de-200-mil-barris-de-petroleo-por-dia-esta-se-mostrando-viavel-diz-petrobras/,17,abr,2020
5024,www.infomoney.com.br/colunistas/felippe-hermes/a-oportunidade-do-brasil-no-pos-pandemia/,17,abr,2020
5046,www.infomoney.com.br/mercados/castello-branco-nao-acredito-que-a-opep-tenha-poder-para-determinacao-de-preco/,16,abr,2020
5070,www.infomoney.com.br/colunistas/alexandre-schwartsman/a-sorte-esta-lancada/,15,abr,2020
5085,www.infomoney.com.br/mercados/petrobras-reduz-preco-da-gasolina-em-8-e-do-diesel-em-6-a-partir-do-dia-15/,14,abr,2020
5103,www.infomoney.com.br/mercados/acordo-da-opep-foi-historico-mas-por-que-analistas-seguem-ceticos-com-o-mercado-de-petroleo/,13,abr,2020
5133,www.infomoney.com.br/colunistas/ifl-instituto-de-formacao-de-lideres/otimizacao-gestao-e-privatizacao/,9,abr,2020
5144,www.infomoney.com.br/-/inflacao-medida-pelo-ipca-sobe-007-em-marco-menor-valor-para-o-mes-desde-o-inicio-do-plano-real/,9,abr,2020
5195,www.infomoney.com.br/colunistas/felippe-hermes/os-bilhoes-que-o-governo-mantem-em-caixa-e-sem-uso/,6,abr,2020
5247,www.infomoney.com.br/mercados/corte-de-producao-em-15-mi-de-barris-seria-noticia-fantastica-para-o-mercado-de-petroleo-diz-bradesco-bbi/,2,abr,2020
5263,https://www.infomoney.com.br/negocios/as-empresas-mais-lucrativas-da-bolsa-brasileira-em-2019-e-os-maiores-prejuizos/,1,abr,2020
5283,www.infomoney.com.br/colunistas/felippe-hermes/nao-ha-pontos-positivos-na-ditadura-nem-mesmo-a-economia-no-periodo/,31,mar,2020
5355,www.infomoney.com.br/-/empresas-anunciam-doacoes-para-combate-a-pandemia-de-coronavirus-no-brasil-conheca-as-iniciativas/,27,mar,2020
5371,www.infomoney.com.br/mercados/petrobras-anuncia-nova-queda-dos-precos-nas-refinarias-para-gasolina-e-diesel/,27,mar,2020
5389,www.infomoney.com.br/mercados/crise-no-setor-de-petroleo-pode-ser-a-pior-em-100-anos-diz-presidente-da-petrobras/,26,mar,2020
5391,www.infomoney.com.br/mercados/um-mes-do-primeiro-caso-de-coronavirus-no-brasil-o-que-mudou-para-o-mercado-desde-entao/,26,mar,2020
5421,www.infomoney.com.br/-/ministerio-da-saude-promete-229-milhoes-de-testes-do-novo-coronavirus/,24,mar,2020
5440,www.infomoney.com.br/-/petrobras-doara-600-mil-kits-ao-sus-para-teste-de-covid-19-importado-dos-eua/,23,mar,2020
5554,www.infomoney.com.br/colunistas/ifl-instituto-de-formacao-de-lideres/a-logica-do-cisne-negro-e-o-coronavirus/,16,mar,2020
5594,www.infomoney.com.br/mercados/petrobras-reduz-precos-da-gasolina-em-95-e-do-diesel-em-65-em-meio-a-forte-queda-do-petroleo/,12,mar,2020
5630,www.infomoney.com.br/-/bolsonaro-nao-existe-possibilidade-de-aumentar-cide-e-combustivel-deve-baratear/,9,mar,2020
5632,www.infomoney.com.br/minhas-financas/gasolina-mais-barata-queda-no-preco-do-petroleo-pode-impactar-seu-bolso/,9,mar,2020
5637,www.infomoney.com.br/mercados/petroleo-pode-cair-para-ate-us-20-o-barril-em-meio-a-guerra-de-precos-projetam-analistas/,9,mar,2020
5726,www.infomoney.com.br/mercados/coronavirus-faz-empresas-exportadoras-perderem-r-48-bi-em-valor-de-mercado/,23,fev,2020
5729,https://www.infomoney.com.br/negocios/para-brigar-com-gigantes-rede-ale-vai-atras-de-postos-sem-bandeira/,22,fev,2020
5747,www.infomoney.com.br/mercados/sindicatos-vao-indicar-a-petroleiros-suspensao-temporaria-de-greve-na-petrobras/,20,fev,2020
5757,www.infomoney.com.br/-/trt-suspende-demissoes-na-fabrica-de-fertilizantes-da-petrobras-ate-6-de-marco/,19,fev,2020
5763,www.infomoney.com.br/mercados/caixa-bb-e-petrobras-nao-estao-dentro-de-mandato-para-privatizacao-diz-mattar/,18,fev,2020
5766,www.infomoney.com.br/mercados/petroleiros-indicam-continuacao-da-greve-apos-tst-considerar-movimento-ilegal/,18,fev,2020
5778,www.infomoney.com.br/mercados/coronavirus-dolar-e-temporada-de-resultados-o-que-acompanhar-na-proxima-semana/,14,fev,2020
5809,www.infomoney.com.br/-/coronavirus-na-china-faz-despencar-cotacoes-de-commodities-brasileiras/,10,fev,2020
5818,www.infomoney.com.br/mercados/os-tres-temas-que-o-investidor-precisa-acompanhar-na-proxima-semana/,7,fev,2020
5829,www.infomoney.com.br/colunistas/pedro-menezes/suposta-pedalada-de-guedes-e-fake-news-de-jornalistas-e-artistas/,6,fev,2020
5858,www.infomoney.com.br/politica/pais-tem-reputacao-muito-ruim-no-meio-ambiente-diz-christopher-garman/,3,fev,2020
5862,www.infomoney.com.br/-/bolsonaro-propoe-mudar-icms-de-diesel-e-gasolina-para-corte-de-preco-chegar-ao-consumidor/,3,fev,2020
5871,www.infomoney.com.br/mercados/volta-da-bolsa-da-china-copom-e-megaoferta-de-acoes-da-petrobras-o-que-acompanhar-na-proxima-semana/,31,jan,2020
5872,www.infomoney.com.br/-/contas-publicas-tem-deficit-primario-de-r-61872-bilhoes-em-2019/,31,jan,2020
5908,www.infomoney.com.br/politica/bolsonaro-e-tudo-menos-liberal-afirma-professora-de-universidade-em-chicago/,27,jan,2020
5913,www.infomoney.com.br/-/presidente-da-petrobras-fica-sem-luz-e-reclama-para-principal-executivo-da-enel/,26,jan,2020
5941,www.infomoney.com.br/-/bndes-vai-repassar-r-15-bilhoes-em-dividendos-para-a-uniao/,22,jan,2020
5944,www.infomoney.com.br/-/tabela-do-frete-agrava-distorcoes-no-transporte-de-carga-e-afeta-precos-diz-cni/,22,jan,2020
5970,www.infomoney.com.br/mercados/governo-quer-arrecadar-ate-r-4-bi-com-venda-de-acoes-que-nem-sabia-que-tinha/,19,jan,2020
5992,www.infomoney.com.br/mercados/os-5-assuntos-que-vao-movimentar-o-mercado-nesta-quinta-feira-160120/,16,jan,2020
6008,www.infomoney.com.br/mercados/com-eletrobras-como-prioridade-governo-quer-arrecadar-r-150-bi-com-privatizacoes-em-2020/,14,jan,2020
6033,www.infomoney.com.br/-/apos-tres-anos-brasil-volta-a-rota-de-investimento-dos-chineses/,13,jan,2020
6048,www.infomoney.com.br/-/operacao-greenfield-denuncia-29-ex-gestores-de-fundos-de-pensao/,9,jan,2020
6064,www.infomoney.com.br/colunistas/alexandre-schwartsman/projeto-de-nacao-e-o-conto-da-fiesp/,8,jan,2020
6081,www.infomoney.com.br/-/governo-avalia-compensar-alta-de-combustiveis/,7,jan,2020
6094,www.infomoney.com.br/-/bolsonaro-sugere-compensar-alta-do-petroleo-com-reducao-de-icms/,4,jan,2020
6098,www.infomoney.com.br/-/ataque-de-trump-ao-ira-vai-impactar-no-preco-do-combustivel-afirma-bolsonaro/,3,jan,2020
6099,www.infomoney.com.br/-/como-a-morte-de-alto-comandante-do-ira-elevou-as-tensoes-e-interrompeu-o-forte-animo-das-bolsas-pelo-mundo/,3,jan,2020
6114,www.infomoney.com.br/-/setor-publico-tem-deficit-primario-de-r-15312-bilhoes-em-novembro/,30,dez,2019
6185,www.infomoney.com.br/-/bolsonaro-culpa-monopolio-e-icms-por-preco-de-combustivel/,17,dez,2019
6239,www.infomoney.com.br/-/guedes-reindustrializacao-do-brasil-sera-feita-em-cima-do-gas-natural-barato/,7,dez,2019
6269,www.infomoney.com.br/mercados/os-5-assuntos-que-vao-movimentar-o-mercado-nesta-quarta-feira-041219/,4,dez,2019
6278,www.infomoney.com.br/mercados/os-5-assuntos-que-vao-movimentar-o-mercado-nesta-terca-feira-031219/,3,dez,2019
6300,www.infomoney.com.br/mercados/pib-inflacao-e-dolar-nas-alturas-o-que-acompanhar-na-proxima-semana/,29,nov,2019
6308,www.infomoney.com.br/-/contas-publicas-tem-saldo-positivo-de-r-94-bilhoes-em-outubro/,29,nov,2019
6312,www.infomoney.com.br/-/mansueto-diz-que-havera-liberacao-bastante-robusta-de-recursos-do-orcamento/,28,nov,2019
6327,www.infomoney.com.br/mercados/sindicato-dos-petroleiros-anuncia-fim-da-greve-na-petrobras/,27,nov,2019
6329,www.infomoney.com.br/-/petroleiros-avaliam-se-mantem-a-paralisacao-grevistas-sao-acompanhados-de-perto-pelo-governo/,27,nov,2019
6333,www.infomoney.com.br/-/paulo-guedes-e-bom-se-acostumar-com-juros-mais-baixos-e-cambio-mais-alto-por-um-bom-tempo/,26,nov,2019
6343,www.infomoney.com.br/mercados/os-5-assuntos-que-vao-movimentar-o-mercado-nesta-segunda-feira-251119/,25,nov,2019
6365,www.infomoney.com.br/-/so-impedimos-a-explosao-por-que-nao-podemos-parar-a-agenda-de-reformas-na-previdencia-segundo-zeina-tafner-e-pedro-jobim/,22,nov,2019
6372,www.infomoney.com.br/mercados/os-5-assuntos-que-vao-movimentar-o-mercado-nesta-quinta-feira-211119/,21,nov,2019
6379,www.infomoney.com.br/politica/governo-oficializa-descontingenciamento-de-quase-r-14-bi-do-orcamento-de-2019/,18,nov,2019
6380,www.infomoney.com.br/mercados/fracasso-da-aramco-em-atrair-estrangeiros-torna-ipo-evento-local/,18,nov,2019
6387,www.infomoney.com.br/mercados/os-5-assuntos-que-vao-movimentar-o-mercado-nesta-segunda-feira-181119/,18,nov,2019
6395,www.infomoney.com.br/mercados/economia-brasileira-pode-crescer-ate-5-com-reformas-diz-schroders/,17,nov,2019
6400,www.infomoney.com.br/colunistas/economia-e-politica-direto-ao-ponto/risco-institucional-como-esse-stf-pode-prejudicar-a-economia/,15,nov,2019
6410,www.infomoney.com.br/mercados/turbulencia-na-america-do-sul-ipca-15-e-ata-do-fomc-o-que-acompanhar-na-proxima-semana/,14,nov,2019
6414,www.infomoney.com.br/-/fitch-reafirma-rating-do-brasil-em-bb-com-perspectiva-estavel-3/,14,nov,2019
6431,www.infomoney.com.br/mercados/venda-de-r-6964-bi-em-ntn-b-turbinou-lucro-de-r-8-bi-da-caixa-no-3o-trimestre/,12,nov,2019
6452,www.infomoney.com.br/colunistas/pedro-menezes/por-que-o-megaleilao-do-pre-sal-nao-atraiu-investidores/,7,nov,2019
6453,www.infomoney.com.br/-/grandes-petroleiras-dao-recado-claro-ao-governo-e-acionam-gatilho-para-grandes-mudancas-nas-regras-dos-leiloes/,7,nov,2019
6454,www.infomoney.com.br/-/regime-de-partilha-e-ruim-e-uma-heranca-institucional-ruim-diz-guedes/,7,nov,2019
6456,www.infomoney.com.br/politica/bolsonaro-volta-a-dizer-que-megaleilao-do-pre-sal-agradou-o-governo/,7,nov,2019
6458,www.infomoney.com.br/mercados/anp-faz-3o-leilao-do-ano-e-pode-arrecadar-r-78-bi-em-bonus-acompanhe-ao-vivo/,7,nov,2019
6467,www.infomoney.com.br/-/comeca-megaleilao-da-cessao-onerosa-acompanhe-ao-vivo/,6,nov,2019
6469,www.infomoney.com.br/mercados/cvm-multa-nelson-tanure-em-r-1302-milhoes-por-abuso-de-poder-de-controle/,5,nov,2019
6475,www.infomoney.com.br/mercados/petroleiros-pedem-a-justica-que-suspenda-o-megaleilao-do-pre-sal/,4,nov,2019
6484,www.infomoney.com.br/mercados/novo-horario-da-b3-leilao-da-cessao-onerosa-e-ata-do-copom-o-que-voce-precisa-acompanhar-na-proxima-semana/,1,nov,2019
6486,www.infomoney.com.br/-/nossas-concepcoes-jamais-seriam-de-usar-carteis-diz-guedes-sobre-opep/,1,nov,2019
6488,www.infomoney.com.br/mercados/apropriacao-dos-recursos-de-petroleo-e-gas-tera-uma-dimensao-social-diz-guedes/,1,nov,2019
6525,www.infomoney.com.br/mercados/projeto-de-privatizacao-da-eletrobras-esta-pronto-diz-ministro/,28,out,2019
6531,www.infomoney.com.br/colunistas/alexandre-schwartsman/um-ano-depois/,28,out,2019
6536,www.infomoney.com.br/-/fup-suspende-greve-dos-petroleiros-com-indicativo-de-aceitacao-da-proposta-do-tst/,25,out,2019
6538,www.infomoney.com.br/-/bolsonaro-e-xi-jinping-assinam-acordos-entre-brasil-e-china/,25,out,2019
6553,www.infomoney.com.br/mercados/os-5-assuntos-que-vao-movimentar-o-mercado-nesta-quinta-feira-241019/,24,out,2019
6574,www.infomoney.com.br/-/leilao-de-cessao-onerosa-deve-levantar-ao-menos-us-50-bilhoes/,21,out,2019
6592,www.infomoney.com.br/mercados/resultados-votacao-da-previdencia-e-brexit-o-que-voce-precisa-acompanhar-na-proxima-semana/,18,out,2019
6621,www.infomoney.com.br/colunistas/jose-carlos-carvalho/crescimento-global-morno-e-bom-para-emergentes/,16,out,2019
6622,www.infomoney.com.br/mercados/disputa-no-bndes-inviabiliza-meta-de-venda-de-r-30-bi-em-acoes-este-ano/,16,out,2019
6627,www.infomoney.com.br/-/senado-aprova-projeto-de-lei-da-cessao-onerosa-texto-vai-a-sancao-presidencial/,16,out,2019
6632,www.infomoney.com.br/mercados/os-5-assuntos-que-vao-movimentar-o-mercado-nesta-terca-feira-151019/,15,out,2019
6633,www.infomoney.com.br/-/economia-anuncia-liberacao-de-r-7268-bilhoes-apos-leilao-de-petroleo/,14,out,2019
6645,www.infomoney.com.br/mercados/pib-da-china-cessao-onerosa-e-ibc-br-o-que-voce-precisa-acompanhar-na-proxima-semana/,11,out,2019
